topic	relation	language	pos	lemma	orthography	features
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadelt	Q146786,Q156986
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapealt	Q110786,Q156986
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadel	Q146786,Q281954
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeal	Q110786,Q281954
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadele	Q146786,Q655020
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeale	Q110786,Q655020
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadega	Q146786,Q838581
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeaga	Q110786,Q838581
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadest	Q146786,Q394253
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeast	Q110786,Q394253
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadena	Q146786,Q148465
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeana	Q110786,Q148465
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeade	Q146233,Q146786
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapea	Q110786,Q146233
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadesse	Q146786,Q474668
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeasse	Q110786,Q474668
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeades	Q146786,Q282031
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeas	Q110786,Q282031
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapead	Q131105,Q146786
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapea	Q110786,Q131105
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapäid	Q146786,Q857325
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapead	Q110786,Q857325
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadeni	Q146786,Q747019
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeani	Q110786,Q747019
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeadeks	Q146786,Q950170
Q854201	Human denoting sense	Q9072	nominal	ringkonna linnapea	ringkonna linnapeaks	Q110786,Q950170
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametniketa	Q146786,Q319822
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikuta	Q110786,Q319822
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikelt	Q146786,Q156986
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikult	Q110786,Q156986
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikel	Q146786,Q281954
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikul	Q110786,Q281954
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikele	Q146786,Q655020
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikule	Q110786,Q655020
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikega	Q146786,Q838581
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikuga	Q110786,Q838581
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikest	Q146786,Q394253
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikust	Q110786,Q394253
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikena	Q146786,Q148465
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikuna	Q110786,Q148465
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnike	Q146233,Q146786
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametniku	Q110786,Q146233
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikesse	Q146786,Q474668
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikku	Q110786,Q474668
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikes	Q146786,Q282031
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikus	Q110786,Q282031
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikud	Q131105,Q146786
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnik	Q110786,Q131105
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikke	Q146786,Q857325
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikku	Q110786,Q857325
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikeni	Q146786,Q747019
Q111947890	Human denoting sense	Q9072	nominal	maakonnaametnik	maakonnaametnikuni	Q110786,Q747019
